Date,District,Block,State,Rainfall_mm,Temp_Max_C,Temp_Min_C,RH_Morning_pct,RH_Afternoon_pct,Wind_Speed_kmh,Wind_Direction,Cloud_Cover_Octa,Sky_Condition,Issued_By
2026-08-23,Gadag,Mundargi,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Mundargi,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Mundargi,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Nargund,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Nargund,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Gadag,Nargund,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Nargund,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Nargund,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Ron,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Ron,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Gadag,Ron,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Ron,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Ron,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Shirahatti,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Shirahatti,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Gadag,Shirahatti,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Shirahatti,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Shirahatti,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Hassan,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Hassan,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Hassan,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Hassan,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Hassan,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Alur,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Alur,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Alur,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Alur,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Alur,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Arkalgud,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Arkalgud,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Arkalgud,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Arkalgud,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Arkalgud,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Arsikere,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Arsikere,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Arsikere,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Arsikere,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Arsikere,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Belur,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Belur,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Belur,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Belur,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Belur,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Channarayapatna,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Channarayapatna,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Channarayapatna,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Channarayapatna,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Channarayapatna,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Holenarasipura,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Holenarasipura,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Holenarasipura,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Holenarasipura,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Holenarasipura,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Hassan,Sakleshpur,Karnataka,0.0,29.0,20.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Hassan,Sakleshpur,Karnataka,8.0,30.5,21.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Hassan,Sakleshpur,Karnataka,0.0,32.0,19.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Hassan,Sakleshpur,Karnataka,8.0,29.0,20.0,86,59,11,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Hassan,Sakleshpur,Karnataka,0.0,30.5,21.0,86,59,11,WSW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Haveri,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Haveri,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Haveri,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Haveri,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Haveri,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Byadgi,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Byadgi,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Byadgi,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Byadgi,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Byadgi,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Hangal,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Hangal,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Hangal,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Hangal,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Hangal,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Hirekerur,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Hirekerur,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Hirekerur,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Hirekerur,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Hirekerur,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Ranebennur,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Ranebennur,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Ranebennur,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Ranebennur,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Ranebennur,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Rattihalli,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Rattihalli,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Rattihalli,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Rattihalli,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Rattihalli,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Savanur,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Savanur,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Savanur,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Savanur,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Savanur,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Haveri,Shiggaon,Karnataka,0.0,32.0,21.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Haveri,Shiggaon,Karnataka,4.6,33.5,22.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Haveri,Shiggaon,Karnataka,0.0,35.0,20.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Haveri,Shiggaon,Karnataka,4.6,32.0,21.0,82,51,13,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Haveri,Shiggaon,Karnataka,0.0,33.5,22.0,82,51,13,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Kalaburagi,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Kalaburagi,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Kalaburagi,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Kalaburagi,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Kalaburagi,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Afzalpur,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Afzalpur,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Afzalpur,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Afzalpur,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Afzalpur,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Aland,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Aland,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Aland,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Aland,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Aland,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Chincholi,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Chincholi,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Chincholi,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Chincholi,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Chincholi,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Chittapur,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Chittapur,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Chittapur,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Chittapur,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Chittapur,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Jevargi,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Jevargi,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Jevargi,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Jevargi,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Jevargi,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Kamalapur,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Kamalapur,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Kamalapur,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Kamalapur,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Kamalapur,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Sedam,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Sedam,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Sedam,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Sedam,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Sedam,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Shahabad,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Shahabad,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Shahabad,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Shahabad,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Shahabad,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kalaburagi,Yedrami,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kalaburagi,Yedrami,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kalaburagi,Yedrami,Karnataka,0.0,40.0,23.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kalaburagi,Yedrami,Karnataka,0.0,36.0,24.5,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kalaburagi,Yedrami,Karnataka,0.0,38.0,26.0,71,34,15,NW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kodagu,Madikeri,Karnataka,0.0,25.0,17.5,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kodagu,Madikeri,Karnataka,14.8,26.5,19.0,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kodagu,Madikeri,Karnataka,0.0,28.0,16.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kodagu,Madikeri,Karnataka,14.8,25.0,17.5,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kodagu,Madikeri,Karnataka,0.0,26.5,19.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kodagu,Somwarpet,Karnataka,0.0,25.0,17.5,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kodagu,Somwarpet,Karnataka,14.8,26.5,19.0,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kodagu,Somwarpet,Karnataka,0.0,28.0,16.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kodagu,Somwarpet,Karnataka,14.8,25.0,17.5,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kodagu,Somwarpet,Karnataka,0.0,26.5,19.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kodagu,Virajpet,Karnataka,0.0,25.0,17.5,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kodagu,Virajpet,Karnataka,14.8,26.5,19.0,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kodagu,Virajpet,Karnataka,0.0,28.0,16.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kodagu,Virajpet,Karnataka,14.8,25.0,17.5,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
